Identifier,Setup,Key,Value,Cut,Position
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Xc,-500,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Xc,+100 m,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Yc,-600,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Yc,+ 100 m,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Ze,0°,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Ze,40°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Az,0°,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Az,360°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Nch,11111,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Nch,"1,000,000,000",full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Nmu,1500,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Nmu,"100,000,000",full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Age,-0.385,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,GRANDE,Age,+1.488,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,T,-20 °,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,T,+50°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,P,960,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,P,1040 hPa,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,Gt,"1,133,562,309",cut,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,Gt,"1,256,527,520",cut,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,Mt,0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,Mt,"999,999,999",full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,DateTime,02-12-05,cut,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,DateTime,26-10-09,cut,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,R,5534,cut,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,R,6821,cut,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,Ev,1,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,general,Ev,"4,100,000",full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,general,UUID,,full range,
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,EfieldAbyMax,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,EfieldAbyMax,50000.0,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,AzL_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,AzL_EW_NS,360.0°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,ElL_EW_NS,40,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,ElL_EW_NS,90°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,CC_Height_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,CC_Height_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,CC_Height_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,CC_Height_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,ConeAngle_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,ConeAngle_EW_NS,0.1 rad,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,NCCBeanAnt_EW_NS,0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,NCCBeanAnt_EW_NS,30,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Eta_EW_NS,-0.04,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Eta_EW_NS,0.11 1/m,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Eps_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Eps_EW_NS,100.0 μV/m/MHz,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,RMS_CCBeam_EW_NS,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,RMS_CCBeam_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Geomag_Angle,0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Geomag_Angle,120 °,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Geomag_AngleG,0.0,full range,range from
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Geomag_AngleG,120.0°,full range,range till
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,Reconstruction,65 or 71,full range,
KASCADE-LOPES_runs_5534-6821_ROOT,LOPES,LopesCompID,1,cut,
